Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+08:00,9.649999618530273,10.079999923706055,9.649999618530273,9.880000114440918,459500,0.0,0.0
2019-06-04 00:00:00+08:00,9.819999694824219,9.979999542236328,9.609999656677246,9.6899995803833,901500,0.0,0.0
2019-06-05 00:00:00+08:00,9.760000228881836,9.949999809265137,9.760000228881836,9.930000305175781,83500,0.0,0.0
2019-06-06 00:00:00+08:00,9.90999984741211,10.5,9.90999984741211,10.239999771118164,631307,0.0,0.0
2019-06-10 00:00:00+08:00,10.020000457763672,10.279999732971191,9.960000038146973,10.119999885559082,190000,0.0,0.0
2019-06-11 00:00:00+08:00,10.100000381469727,10.100000381469727,9.819999694824219,9.890000343322754,2338020,0.0,0.0
2019-06-12 00:00:00+08:00,9.850000381469727,9.880000114440918,9.720000267028809,9.770000457763672,381000,0.0,0.0
2019-06-13 00:00:00+08:00,9.65999984741211,9.800000190734863,9.579999923706055,9.649999618530273,765500,0.0,0.0
2019-06-14 00:00:00+08:00,9.649999618530273,9.699999809265137,9.529999732971191,9.600000381469727,1583142,0.0,0.0
2019-06-17 00:00:00+08:00,9.600000381469727,9.600000381469727,9.3100004196167,9.489999771118164,629000,0.0,0.0
2019-06-18 00:00:00+08:00,9.5,9.920000076293945,9.5,9.850000381469727,658500,0.0,0.0
2019-06-19 00:00:00+08:00,9.800000190734863,9.869999885559082,9.630000114440918,9.75,756000,0.0,0.0
2019-06-20 00:00:00+08:00,9.699999809265137,9.970000267028809,9.520000457763672,9.6899995803833,507500,0.0,0.0
2019-06-21 00:00:00+08:00,9.699999809265137,9.800000190734863,9.569999694824219,9.789999961853027,432500,0.0,0.0
2019-06-24 00:00:00+08:00,9.869999885559082,9.869999885559082,9.539999961853027,9.670000076293945,143500,0.0,0.0
2019-06-25 00:00:00+08:00,9.520000457763672,9.699999809265137,9.34000015258789,9.579999923706055,818500,0.0,0.0
2019-06-26 00:00:00+08:00,9.59000015258789,9.800000190734863,9.5,9.649999618530273,156500,0.0,0.0
2019-06-27 00:00:00+08:00,9.600000381469727,9.699999809265137,9.420000076293945,9.430000305175781,448000,0.0,0.0
2019-06-28 00:00:00+08:00,9.329999923706055,9.529999732971191,8.970000267028809,9.15999984741211,1667000,0.0,0.0
2019-07-02 00:00:00+08:00,9.399999618530273,9.5,9.09000015258789,9.239999771118164,982000,0.0,0.0
2019-07-03 00:00:00+08:00,9.109999656677246,9.119999885559082,8.8100004196167,9.0,1073500,0.0,0.0
2019-07-04 00:00:00+08:00,8.819999694824219,8.989999771118164,8.5600004196167,8.84000015258789,712600,0.0,0.0
2019-07-05 00:00:00+08:00,8.760000228881836,8.8100004196167,8.680000305175781,8.789999961853027,542400,0.0,0.0
2019-07-08 00:00:00+08:00,8.789999961853027,8.789999961853027,8.600000381469727,8.680000305175781,317700,0.0,0.0
2019-07-09 00:00:00+08:00,8.680000305175781,8.680000305175781,7.559999942779541,8.329999923706055,4735700,0.0,0.0
2019-07-10 00:00:00+08:00,7.659999847412109,8.510000228881836,7.659999847412109,8.5,1630600,0.0,0.0
2019-07-11 00:00:00+08:00,8.5,8.59000015258789,8.369999885559082,8.5,3693000,0.0,0.0
2019-07-12 00:00:00+08:00,8.489999771118164,8.859999656677246,8.390000343322754,8.720000267028809,672000,0.0,0.0
2019-07-15 00:00:00+08:00,8.729999542236328,9.930000305175781,8.649999618530273,9.720000267028809,1673000,0.0,0.0
2019-07-16 00:00:00+08:00,9.720000267028809,10.960000038146973,9.720000267028809,10.720000267028809,3164035,0.0,0.0
2019-07-17 00:00:00+08:00,11.0,11.100000381469727,10.100000381469727,10.4399995803833,2315600,0.0,0.0
2019-07-18 00:00:00+08:00,10.380000114440918,10.520000457763672,10.180000305175781,10.279999732971191,1243000,0.0,0.0
2019-07-19 00:00:00+08:00,10.220000267028809,10.640000343322754,10.220000267028809,10.600000381469727,962000,0.0,0.0
2019-07-22 00:00:00+08:00,10.600000381469727,10.600000381469727,10.0,10.079999923706055,689000,0.0,0.0
2019-07-23 00:00:00+08:00,10.100000381469727,10.720000267028809,10.020000457763672,10.680000305175781,1413150,0.0,0.0
2019-07-24 00:00:00+08:00,10.699999809265137,11.0600004196167,10.640000343322754,10.899999618530273,1869400,0.0,0.0
2019-07-25 00:00:00+08:00,11.0,11.079999923706055,10.800000190734863,11.0,1438500,0.0,0.0
2019-07-26 00:00:00+08:00,10.979999542236328,11.15999984741211,10.699999809265137,11.020000457763672,1905000,0.0,0.0
2019-07-29 00:00:00+08:00,11.0,11.0600004196167,10.859999656677246,11.020000457763672,625000,0.0,0.0
2019-07-30 00:00:00+08:00,10.979999542236328,11.0,10.640000343322754,10.9399995803833,1063500,0.0,0.0
2019-07-31 00:00:00+08:00,10.979999542236328,11.0600004196167,10.859999656677246,11.0,802900,0.0,0.0
2019-08-01 00:00:00+08:00,10.979999542236328,11.0600004196167,10.699999809265137,10.9399995803833,1675500,0.0,0.0
2019-08-02 00:00:00+08:00,10.5600004196167,11.020000457763672,10.5600004196167,10.960000038146973,1340000,0.0,0.0
2019-08-05 00:00:00+08:00,10.520000457763672,10.960000038146973,10.479999542236328,10.619999885559082,643500,0.0,0.0
2019-08-06 00:00:00+08:00,10.5,10.760000228881836,9.640000343322754,10.739999771118164,1936900,0.0,0.0
2019-08-07 00:00:00+08:00,10.399999618530273,10.5,10.119999885559082,10.260000228881836,134000,0.0,0.0
2019-08-08 00:00:00+08:00,10.199999809265137,10.9399995803833,10.199999809265137,10.600000381469727,505000,0.0,0.0
2019-08-09 00:00:00+08:00,10.520000457763672,10.899999618530273,10.5,10.699999809265137,424500,0.0,0.0
2019-08-12 00:00:00+08:00,10.680000305175781,10.760000228881836,10.399999618530273,10.720000267028809,275000,0.0,0.0
2019-08-13 00:00:00+08:00,10.5,10.699999809265137,10.399999618530273,10.5600004196167,209000,0.0,0.0
2019-08-14 00:00:00+08:00,10.600000381469727,10.979999542236328,10.220000267028809,10.220000267028809,570132,0.0,0.0
2019-08-15 00:00:00+08:00,10.0,10.5,9.800000190734863,10.140000343322754,479000,0.0,0.0
2019-08-16 00:00:00+08:00,10.199999809265137,10.479999542236328,9.949999809265137,9.979999542236328,219000,0.0,0.0
2019-08-19 00:00:00+08:00,10.579999923706055,11.4399995803833,10.579999923706055,11.0,2523000,0.0,0.0
2019-08-20 00:00:00+08:00,11.0,11.279999732971191,10.9399995803833,10.979999542236328,1416500,0.0,0.0
2019-08-21 00:00:00+08:00,10.979999542236328,13.34000015258789,10.979999542236328,12.9399995803833,7007000,0.0,0.0
2019-08-22 00:00:00+08:00,12.880000114440918,13.15999984741211,12.0,12.199999809265137,2503501,0.0,0.0
2019-08-23 00:00:00+08:00,12.180000305175781,12.539999961853027,11.579999923706055,12.380000114440918,1207500,0.0,0.0
2019-08-26 00:00:00+08:00,12.039999961853027,13.079999923706055,11.640000343322754,12.579999923706055,2101000,0.0,0.0
2019-08-27 00:00:00+08:00,12.5,12.979999542236328,12.380000114440918,12.600000381469727,965500,0.0,0.0
2019-08-28 00:00:00+08:00,12.65999984741211,12.880000114440918,12.600000381469727,12.880000114440918,851500,0.0,0.0
2019-08-29 00:00:00+08:00,12.899999618530273,13.720000267028809,12.520000457763672,12.579999923706055,2368500,0.0,0.0
2019-08-30 00:00:00+08:00,12.579999923706055,13.100000381469727,12.539999961853027,12.600000381469727,746000,0.0,0.0
2019-09-02 00:00:00+08:00,12.600000381469727,12.979999542236328,12.460000038146973,12.739999771118164,430000,0.0,0.0
2019-09-03 00:00:00+08:00,12.699999809265137,12.739999771118164,12.0,12.359999656677246,1416000,0.0,0.0
2019-09-04 00:00:00+08:00,12.399999618530273,12.520000457763672,12.180000305175781,12.399999618530273,1365500,0.0,0.0
2019-09-05 00:00:00+08:00,12.600000381469727,12.600000381469727,12.380000114440918,12.399999618530273,778000,0.0,0.0
2019-09-06 00:00:00+08:00,12.5,12.539999961853027,12.199999809265137,12.479999542236328,1684500,0.0,0.0
2019-09-09 00:00:00+08:00,13.300000190734863,14.0,12.539999961853027,12.800000190734863,4257000,0.0,0.0
2019-09-10 00:00:00+08:00,12.779999732971191,13.199999809265137,12.520000457763672,13.0,2369000,0.0,0.0
2019-09-11 00:00:00+08:00,12.920000076293945,12.920000076293945,12.199999809265137,12.300000190734863,1005500,0.0,0.0
2019-09-12 00:00:00+08:00,12.220000267028809,12.5,11.960000038146973,12.300000190734863,655157,0.0,0.0
2019-09-13 00:00:00+08:00,12.279999732971191,12.5,12.220000267028809,12.300000190734863,338000,0.0,0.0
2019-09-16 00:00:00+08:00,12.5,12.960000038146973,12.5,12.520000457763672,2079500,0.0,0.0
2019-09-17 00:00:00+08:00,12.380000114440918,12.720000267028809,12.220000267028809,12.319999694824219,620500,0.0,0.0
2019-09-18 00:00:00+08:00,12.399999618530273,13.079999923706055,12.380000114440918,12.619999885559082,1867500,0.0,0.0
2019-09-19 00:00:00+08:00,12.640000343322754,13.84000015258789,12.640000343322754,12.960000038146973,3153500,0.0,0.0
2019-09-20 00:00:00+08:00,13.380000114440918,13.800000190734863,13.079999923706055,13.460000038146973,3146450,0.0,0.0
2019-09-23 00:00:00+08:00,13.579999923706055,13.800000190734863,13.100000381469727,13.239999771118164,4153500,0.0,0.0
2019-09-24 00:00:00+08:00,13.479999542236328,13.699999809265137,13.199999809265137,13.600000381469727,4131000,0.0,0.0
2019-09-25 00:00:00+08:00,13.720000267028809,13.720000267028809,12.960000038146973,13.119999885559082,3543510,0.0,0.0
2019-09-26 00:00:00+08:00,13.460000038146973,13.460000038146973,12.899999618530273,13.0,1947500,0.0,0.0
2019-09-27 00:00:00+08:00,13.020000457763672,13.020000457763672,12.720000267028809,12.720000267028809,1771000,0.0,0.0
2019-09-30 00:00:00+08:00,12.720000267028809,12.720000267028809,12.15999984741211,12.5600004196167,2066000,0.0,0.0
2019-10-02 00:00:00+08:00,12.460000038146973,12.640000343322754,12.199999809265137,12.380000114440918,2596000,0.0,0.0
2019-10-03 00:00:00+08:00,12.279999732971191,12.720000267028809,12.260000228881836,12.539999961853027,1899500,0.0,0.0
2019-10-04 00:00:00+08:00,12.680000305175781,13.239999771118164,12.5,12.800000190734863,2262000,0.0,0.0
2019-10-08 00:00:00+08:00,12.800000190734863,12.960000038146973,12.600000381469727,12.699999809265137,1323500,0.0,0.0
2019-10-09 00:00:00+08:00,12.880000114440918,12.880000114440918,12.100000381469727,12.420000076293945,2162500,0.0,0.0
2019-10-10 00:00:00+08:00,12.4399995803833,13.119999885559082,12.15999984741211,12.899999618530273,6091500,0.0,0.0
2019-10-11 00:00:00+08:00,13.0,13.199999809265137,12.619999885559082,12.760000228881836,2528500,0.0,0.0
2019-10-14 00:00:00+08:00,12.720000267028809,13.079999923706055,12.720000267028809,12.920000076293945,2388500,0.0,0.0
2019-10-15 00:00:00+08:00,12.920000076293945,13.180000305175781,12.699999809265137,13.079999923706055,2216000,0.0,0.0
2019-10-16 00:00:00+08:00,13.020000457763672,14.600000381469727,13.0,14.5600004196167,9960000,0.0,0.0
2019-10-17 00:00:00+08:00,14.779999732971191,15.699999809265137,14.4399995803833,15.399999618530273,13092000,0.0,0.0
2019-10-18 00:00:00+08:00,15.399999618530273,15.399999618530273,14.899999618530273,15.0600004196167,6669000,0.0,0.0
2019-10-21 00:00:00+08:00,15.0,15.5,14.520000457763672,15.319999694824219,7835000,0.0,0.0
2019-10-22 00:00:00+08:00,15.239999771118164,15.260000228881836,14.619999885559082,15.0,3203500,0.0,0.0
2019-10-23 00:00:00+08:00,15.0,15.0,14.5600004196167,14.640000343322754,3038000,0.0,0.0
2019-10-24 00:00:00+08:00,14.859999656677246,14.859999656677246,14.220000267028809,14.279999732971191,2177500,0.0,0.0
2019-10-25 00:00:00+08:00,14.399999618530273,15.039999961853027,14.399999618530273,15.0,8620000,0.0,0.0
2019-10-28 00:00:00+08:00,15.0,16.0,14.800000190734863,15.319999694824219,13439500,0.0,0.0
2019-10-29 00:00:00+08:00,15.34000015258789,16.959999084472656,15.199999809265137,16.8799991607666,8629500,0.0,0.0
2019-10-30 00:00:00+08:00,16.700000762939453,18.760000228881836,16.700000762939453,17.959999084472656,16840935,0.0,0.0
2019-10-31 00:00:00+08:00,18.360000610351562,19.020000457763672,17.8799991607666,18.420000076293945,9339000,0.0,0.0
2019-11-01 00:00:00+08:00,18.18000030517578,18.200000762939453,17.3799991607666,17.399999618530273,7711000,0.0,0.0
2019-11-04 00:00:00+08:00,17.299999237060547,17.299999237060547,15.699999809265137,15.960000038146973,13924500,0.0,0.0
2019-11-05 00:00:00+08:00,15.960000038146973,17.600000381469727,15.859999656677246,17.600000381469727,11941000,0.0,0.0
2019-11-06 00:00:00+08:00,17.579999923706055,19.600000381469727,17.239999771118164,19.600000381469727,18709400,0.0,0.0
2019-11-07 00:00:00+08:00,19.600000381469727,20.350000381469727,18.219999313354492,20.0,7554490,0.0,0.0
2019-11-08 00:00:00+08:00,19.920000076293945,20.700000762939453,19.020000457763672,19.34000015258789,5128000,0.0,0.0
2019-11-11 00:00:00+08:00,19.459999084472656,19.68000030517578,18.520000457763672,18.84000015258789,4729500,0.0,0.0
2019-11-12 00:00:00+08:00,19.020000457763672,20.299999237060547,18.739999771118164,20.100000381469727,4605390,0.0,0.0
2019-11-13 00:00:00+08:00,20.100000381469727,20.100000381469727,18.3799991607666,18.540000915527344,8077500,0.0,0.0
2019-11-14 00:00:00+08:00,18.600000381469727,19.479999542236328,18.600000381469727,19.059999465942383,8764500,0.0,0.0
2019-11-15 00:00:00+08:00,19.459999084472656,20.200000762939453,19.15999984741211,19.6200008392334,5734542,0.0,0.0
2019-11-18 00:00:00+08:00,20.200000762939453,23.350000381469727,20.049999237060547,21.899999618530273,13215001,0.0,0.0
2019-11-19 00:00:00+08:00,21.850000381469727,24.299999237060547,21.75,23.049999237060547,18319160,0.0,0.0
2019-11-20 00:00:00+08:00,23.0,23.600000381469727,21.5,21.549999237060547,9940000,0.0,0.0
2019-11-21 00:00:00+08:00,21.649999618530273,22.100000381469727,20.600000381469727,20.75,9265840,0.0,0.0
2019-11-22 00:00:00+08:00,21.100000381469727,22.299999237060547,21.100000381469727,22.149999618530273,7817334,0.0,0.0
2019-11-25 00:00:00+08:00,22.450000762939453,23.0,20.850000381469727,20.899999618530273,5938550,0.0,0.0
2019-11-26 00:00:00+08:00,21.049999237060547,22.200000762939453,20.450000762939453,21.700000762939453,4392560,0.0,0.0
2019-11-27 00:00:00+08:00,21.399999618530273,21.399999618530273,19.940000534057617,20.149999618530273,12426840,0.0,0.0
2019-11-28 00:00:00+08:00,20.149999618530273,20.149999618530273,18.0,18.520000457763672,16940000,0.0,0.0
2019-11-29 00:00:00+08:00,18.479999542236328,18.979999542236328,18.15999984741211,18.280000686645508,7193000,0.0,0.0
2019-12-02 00:00:00+08:00,18.399999618530273,19.399999618530273,18.15999984741211,18.940000534057617,5465000,0.0,0.0
2019-12-03 00:00:00+08:00,18.940000534057617,20.200000762939453,18.84000015258789,19.34000015258789,5991000,0.0,0.0
2019-12-04 00:00:00+08:00,19.200000762939453,19.440000534057617,18.6200008392334,19.260000228881836,3619500,0.0,0.0
2019-12-05 00:00:00+08:00,19.65999984741211,20.5,19.459999084472656,20.350000381469727,4162500,0.0,0.0
2019-12-06 00:00:00+08:00,20.75,21.149999618530273,19.899999618530273,19.940000534057617,4403000,0.0,0.0
2019-12-09 00:00:00+08:00,19.899999618530273,19.959999084472656,18.899999618530273,19.100000381469727,3752500,0.0,0.0
2019-12-10 00:00:00+08:00,19.5,19.5,18.459999084472656,18.780000686645508,4534500,0.0,0.0
2019-12-11 00:00:00+08:00,18.739999771118164,19.479999542236328,18.68000030517578,19.31999969482422,2550500,0.0,0.0
2019-12-12 00:00:00+08:00,19.299999237060547,20.350000381469727,19.239999771118164,19.899999618530273,1888000,0.0,0.0
2019-12-13 00:00:00+08:00,20.149999618530273,20.549999237060547,19.700000762939453,20.549999237060547,3944058,0.0,0.0
2019-12-16 00:00:00+08:00,20.149999618530273,20.850000381469727,19.760000228881836,19.81999969482422,3886500,0.0,0.0
2019-12-17 00:00:00+08:00,19.81999969482422,19.899999618530273,19.31999969482422,19.3799991607666,1994000,0.0,0.0
2019-12-18 00:00:00+08:00,19.700000762939453,19.700000762939453,18.540000915527344,18.719999313354492,3512400,0.0,0.0
2019-12-19 00:00:00+08:00,18.719999313354492,19.34000015258789,18.520000457763672,18.65999984741211,2999000,0.0,0.0
2019-12-20 00:00:00+08:00,18.780000686645508,18.780000686645508,17.899999618530273,18.360000610351562,4490500,0.0,0.0
2019-12-23 00:00:00+08:00,18.219999313354492,19.020000457763672,18.100000381469727,19.0,3528500,0.0,0.0
2019-12-24 00:00:00+08:00,19.0,19.219999313354492,18.299999237060547,18.940000534057617,1556000,0.0,0.0
2019-12-27 00:00:00+08:00,18.920000076293945,18.940000534057617,17.440000534057617,17.68000030517578,6983976,0.0,0.0
2019-12-30 00:00:00+08:00,17.760000228881836,18.65999984741211,17.700000762939453,18.260000228881836,3558000,0.0,0.0
2019-12-31 00:00:00+08:00,18.260000228881836,18.6200008392334,17.5,18.600000381469727,4511000,0.0,0.0
2020-01-02 00:00:00+08:00,18.18000030517578,18.979999542236328,17.68000030517578,18.5,7753940,0.0,0.0
2020-01-03 00:00:00+08:00,18.780000686645508,18.780000686645508,17.940000534057617,18.31999969482422,3248978,0.0,0.0
2020-01-06 00:00:00+08:00,18.200000762939453,19.18000030517578,18.200000762939453,18.899999618530273,3406500,0.0,0.0
2020-01-07 00:00:00+08:00,18.6200008392334,19.040000915527344,18.34000015258789,19.0,5117000,0.0,0.0
2020-01-08 00:00:00+08:00,18.860000610351562,20.600000381469727,18.84000015258789,20.0,7336826,0.0,0.0
2020-01-09 00:00:00+08:00,20.5,21.100000381469727,19.68000030517578,20.299999237060547,7557108,0.0,0.0
2020-01-10 00:00:00+08:00,20.299999237060547,21.0,19.760000228881836,19.899999618530273,4934500,0.0,0.0
2020-01-13 00:00:00+08:00,20.0,23.899999618530273,20.0,23.549999237060547,10920000,0.0,0.0
2020-01-14 00:00:00+08:00,23.799999237060547,25.149999618530273,22.850000381469727,23.649999618530273,6911500,0.0,0.0
2020-01-15 00:00:00+08:00,23.450000762939453,24.899999618530273,23.0,24.899999618530273,4506500,0.0,0.0
2020-01-16 00:00:00+08:00,24.399999618530273,25.399999618530273,24.200000762939453,25.049999237060547,3072500,0.0,0.0
2020-01-17 00:00:00+08:00,25.049999237060547,25.549999237060547,23.850000381469727,25.299999237060547,4725500,0.0,0.0
2020-01-20 00:00:00+08:00,25.299999237060547,25.799999237060547,24.25,24.600000381469727,4318700,0.0,0.0
2020-01-21 00:00:00+08:00,24.0,28.25,23.100000381469727,25.5,13823900,0.0,0.0
2020-01-22 00:00:00+08:00,26.0,26.5,24.100000381469727,25.049999237060547,4088830,0.0,0.0
2020-01-23 00:00:00+08:00,25.0,25.5,22.649999618530273,22.950000762939453,5439487,0.0,0.0
2020-01-24 00:00:00+08:00,22.950000762939453,25.5,22.950000762939453,25.350000381469727,2705500,0.0,0.0
2020-01-29 00:00:00+08:00,26.549999237060547,28.399999618530273,25.100000381469727,27.149999618530273,13148847,0.0,0.0
2020-01-30 00:00:00+08:00,27.149999618530273,27.649999618530273,25.200000762939453,26.100000381469727,5484500,0.0,0.0
2020-01-31 00:00:00+08:00,26.549999237060547,28.100000381469727,25.899999618530273,27.200000762939453,6375000,0.0,0.0
2020-02-03 00:00:00+08:00,28.0,29.5,25.649999618530273,27.200000762939453,13445964,0.0,0.0
2020-02-04 00:00:00+08:00,27.799999237060547,34.29999923706055,27.799999237060547,30.899999618530273,24560905,0.0,0.0
2020-02-05 00:00:00+08:00,31.600000381469727,32.900001525878906,30.0,30.75,12927392,0.0,0.0
2020-02-06 00:00:00+08:00,31.5,34.75,30.899999618530273,32.25,13615362,0.0,0.0
2020-02-07 00:00:00+08:00,32.29999923706055,39.349998474121094,32.29999923706055,37.349998474121094,17297800,0.0,0.0
2020-02-10 00:00:00+08:00,37.650001525878906,38.900001525878906,34.5,35.5,15343066,0.0,0.0
2020-02-11 00:00:00+08:00,37.29999923706055,38.5,32.29999923706055,32.900001525878906,19489908,0.0,0.0
2020-02-12 00:00:00+08:00,32.95000076293945,33.04999923706055,30.450000762939453,32.04999923706055,16121118,0.0,0.0
2020-02-13 00:00:00+08:00,32.54999923706055,33.5,31.799999237060547,33.04999923706055,9400000,0.0,0.0
2020-02-14 00:00:00+08:00,33.20000076293945,33.900001525878906,30.549999237060547,31.25,10280498,0.0,0.0
2020-02-17 00:00:00+08:00,31.200000762939453,33.29999923706055,30.899999618530273,32.25,8326528,0.0,0.0
2020-02-18 00:00:00+08:00,32.0,33.25,29.600000381469727,31.549999237060547,11991000,0.0,0.0
2020-02-19 00:00:00+08:00,31.799999237060547,32.900001525878906,30.549999237060547,31.549999237060547,4814000,0.0,0.0
2020-02-20 00:00:00+08:00,33.29999923706055,33.900001525878906,31.700000762939453,32.54999923706055,5566629,0.0,0.0
2020-02-21 00:00:00+08:00,32.25,32.75,31.0,31.049999237060547,6287200,0.0,0.0
2020-02-24 00:00:00+08:00,32.29999923706055,33.79999923706055,31.350000381469727,32.849998474121094,14466598,0.0,0.0
2020-02-25 00:00:00+08:00,33.099998474121094,35.5,33.04999923706055,35.099998474121094,9994640,0.0,0.0
2020-02-26 00:00:00+08:00,34.5,36.099998474121094,32.900001525878906,33.20000076293945,6116492,0.0,0.0
2020-02-27 00:00:00+08:00,32.79999923706055,35.20000076293945,32.70000076293945,34.95000076293945,4028550,0.0,0.0
2020-02-28 00:00:00+08:00,33.79999923706055,34.349998474121094,31.600000381469727,33.29999923706055,6441099,0.0,0.0
2020-03-02 00:00:00+08:00,33.29999923706055,33.79999923706055,31.399999618530273,32.04999923706055,6429750,0.0,0.0
2020-03-03 00:00:00+08:00,33.04999923706055,33.04999923706055,29.25,29.799999237060547,10021336,0.0,0.0
2020-03-04 00:00:00+08:00,30.0,30.299999237060547,27.100000381469727,29.850000381469727,12302016,0.0,0.0
2020-03-05 00:00:00+08:00,30.350000381469727,32.29999923706055,29.399999618530273,32.150001525878906,8719000,0.0,0.0
2020-03-06 00:00:00+08:00,32.0,33.75,31.700000762939453,33.29999923706055,9275250,0.0,0.0
2020-03-09 00:00:00+08:00,32.5,32.79999923706055,29.649999618530273,29.649999618530273,11396000,0.0,0.0
2020-03-10 00:00:00+08:00,30.75,32.20000076293945,29.549999237060547,30.75,6465508,0.0,0.0
2020-03-11 00:00:00+08:00,31.149999618530273,31.549999237060547,30.0,30.649999618530273,2436580,0.0,0.0
2020-03-12 00:00:00+08:00,30.0,30.950000762939453,29.0,29.799999237060547,5921550,0.0,0.0
